7256	3
13867	-2640	-1406	
12806	-3359	-3462	
8707	7088	-11069	
7018	-515	-11328	
6243	157	-3563	
13036	936	-11846	
6817	5353	-12573	
6216	-150	-3373	
4037	4057	-9984	
3515	467	-5231	
8658	6553	-2420	
6216	-150	-3373	
12800	-3193	-3569	
4384	6511	-9098	
12801	-3332	-3465	
8661	8727	-13294	
10393	2452	-16925	
9491	-51	-7938	
7643	3631	-14094	
5963	-593	-2035	
10934	-62	-12648	
13131	7466	-13690	
8605	3637	-8104	
6817	4031	-12326	
6253	-191	-4010	
8372	273	-3509	
4014	5159	-10106	
13258	6362	-11316	
5928	3253	-17154	
9336	-741	-3655	
6751	1316	-10465	
9279	-663	-3786	
9898	-1753	-933	
10047	1010	-12769	
10651	8185	-18135	
6112	1014	-10319	
6518	-96	-7447	
6207	-111	-3474	
5664	5906	819	
6535	3514	-10820	
11813	699	-23032	
8673	9819	-14438	
9279	-663	-3786	
6953	2055	-13762	
10212	1199	-12460	
6503	17	-7323	
5684	-150	-3599	
8859	7390	-11674	
9279	-663	-3786	
4577	6935	-9497	
13273	7946	-14867	
8775	1822	-12747	
9428	-503	-3726	
11660	-1588	-25143	
8849	7340	-26193	
3911	-207	-1861	
3121	-716	917	
10269	-646	-6546	
9214	-770	363	
5535	-577	-686	
6128	-166	-3570	
2261	686	-3261	
5197	3873	-14775	
13345	4839	-12612	
12816	-4313	-2993	
8851	12499	-16390	
9279	-663	-3786	
9279	-663	-3786	
10384	-644	-6558	
10585	577	-16597	
6577	470	-7378	
9304	1081	-2582	
8582	6684	-9963	
7036	4050	-17471	
3964	44	-3459	
12985	701	-6772	
6751	1316	-10465	
3515	467	-5231	
5040	6934	-14157	
11508	-169	-19055	
9336	-741	-3655	
6223	-157	-3368	
13216	7902	-17580	
6445	496	-7096	
9772	3171	-5782	
13041	985	-8123	
12727	-4390	-2038	
6861	4043	-14064	
10269	-646	-6546	
4650	2264	-10683	
13217	3441	-11844	
12677	-4468	-1112	
6128	-166	-3570	
6248	7608	-10180	
6741	6068	-18554	
10469	8936	-34700	
6882	3457	-8901	
9336	-741	-3655	
13083	4725	-12963	
8303	12572	-25725	
12813	-5	-8604	
9285	4436	-7561	
5682	-155	-3595	
6207	-111	-3474	
9773	44	-8785	
7123	10860	-18439	
8383	398	-2483	
12874	1621	-8284	
8372	273	-3509	
10613	613	-16736	
7013	1500	-13960	
9158	-2320	892	
10269	-646	-6546	
11858	851	-22196	
13135	7876	-13456	
9279	-663	-3786	
12765	-4506	-2813	
10460	66	-15535	
10215	2024	-13534	
6223	-157	-3368	
10269	-646	-6546	
6128	-166	-3570	
13224	5816	-15517	
8328	-603	-3571	
12933	7667	-15008	
6668	1889	-11617	
11831	220	-21408	
8661	8727	-13294	
7144	1809	-14554	
6225	-88	-3410	
12918	-956	-6767	
6831	488	-9344	
6748	376	-8949	
10556	3077	-13783	
13987	-1528	-4045	
9611	1821	-10409	
11100	9838	-18340	
6072	1634	-7712	
5791	3615	2283	
6751	1316	-10465	
3515	467	-5231	
9672	5454	-11813	
6726	-91	-9033	
9336	-741	-3655	
5977	-605	-2050	
3752	-1719	3147	
6676	395	-8144	
9068	5459	-27036	
8305	-1079	-1631	
9081	-1734	-6691	
7112	552	-12717	
12913	-53	-8396	
5870	741	-6967	
8661	8727	-13294	
9279	-663	-3786	
12800	-3193	-3569	
10393	2452	-16925	
11167	1289	-15769	
8798	8611	-13993	
8582	6684	-9963	
9103	-1517	-6742	
135	-180	-3722	
12866	-922	-7080	
9154	-2843	2375	
9262	976	473	
4422	3056	-6017	
9336	-741	-3655	
4127	1033	-6859	
6128	-166	-3570	
11763	231	-21541	
10276	263	-12873	
3025	1622	-3516	
6223	-157	-3368	
12801	-3332	-3465	
9279	-663	-3786	
10251	290	-13025	
2836	257	-3294	
6497	2715	-11352	
2261	686	-3261	
13606	9533	-17765	
10269	-646	-6546	
10280	7563	-21449	
4990	11968	-16525	
7054	2024	-13347	
13987	-1528	-4045	
13922	-1964	-2508	
8673	9819	-14438	
12656	-5477	-209	
9204	-1145	-3000	
8210	-2370	-30	
8372	273	-3509	
9204	-1419	-4557	
5069	7213	-14654	
6207	-111	-3474	
6118	3212	-10690	
12800	-3193	-3569	
6868	6680	-20410	
7014	3416	-15037	
3964	44	-3459	
156	-211	-4259	
4730	3320	-12546	
11106	3092	-17173	
5528	10325	-15254	
6491	2400	-8688	
9279	-663	-3786	
6223	-157	-3368	
6988	3398	-11824	
9450	421	-4227	
3523	500	-5318	
12673	4289	-9401	
6581	3364	-11369	
10544	565	-16435	
9279	-663	-3786	
13090	1026	-9039	
12800	-3193	-3569	
3515	467	-5231	
8476	3711	-6737	
6105	-755	-3360	
4246	2195	-7153	
5964	-861	-55	
7230	9352	-17473	
3964	44	-3459	
7824	6162	-15262	
9058	-1432	-4546	
3515	467	-5231	
13181	6579	-13018	
6883	881	-8379	
12781	-967	-7154	
7472	9792	-16741	
8661	8727	-13294	
8431	7240	-8577	
10985	8825	-18995	
8587	6756	-8855	
6411	398	-5862	
13357	7724	-9977	
10843	5021	-20543	
12692	3627	-5820	
5861	772	-6955	
12966	343	-8244	
6661	212	-8195	
10505	225	-14555	
8759	9151	-13114	
13209	5900	-12912	
6128	-166	-3570	
8433	10647	-12468	
4084	1539	-6683	
4906	7019	-13552	
6504	173	-6824	
8399	228	-3531	
8497	10497	-12834	
8673	9819	-14438	
5981	-577	-2006	
12994	3856	-12204	
8661	6324	-10084	
35	-2	-1844	
2836	257	-3294	
13987	-1528	-4045	
11510	209	-18604	
5410	10453	-13659	
8673	9819	-14438	
12800	-3193	-3569	
8643	6928	-9621	
4323	2009	-7574	
13246	10656	-16017	
13206	8773	-18235	
6216	-150	-3373	
5618	-528	-1906	
144	-151	-3697	
4906	7019	-13552	
3679	-63	-1185	
9336	-741	-3655	
7821	9311	-18426	
7872	8653	-18541	
8398	7898	-9741	
11825	231	-21397	
12674	-4347	-1529	
6661	212	-8195	
7274	8259	-12424	
11738	6229	-15520	
8372	273	-3509	
6931	3820	-9152	
10652	171	-16792	
12629	413	-7779	
6351	806	-12093	
2261	686	-3261	
6128	-166	-3570	
3515	467	-5231	
12909	-1631	-8982	
6128	-166	-3570	
10568	12642	-6540	
5993	-569	-1540	
2450	10410	1382	
9214	-729	389	
3732	-37	-3321	
165	-212	-4163	
10515	165	-15346	
10151	-1117	-3655	
13080	7458	-15155	
5684	-150	-3599	
12529	813	-30497	
3964	44	-3459	
5866	-1401	-2567	
12854	6818	-13182	
6128	-166	-3570	
12801	-3332	-3465	
7718	5864	-21877	
12728	-4367	-1968	
6128	-166	-3570	
12765	2268	-7989	
6751	1316	-10465	
6128	-166	-3570	
9395	1559	-3542	
6216	-150	-3373	
12746	764	-6749	
10716	1498	-18712	
6995	2328	-13496	
9626	505	-6895	
6128	-166	-3570	
10269	-646	-6546	
12721	-4471	-1818	
13080	5203	-12067	
3515	467	-5231	
8635	8139	-12161	
10206	604	-13686	
12806	-3359	-3462	
8290	9370	-11516	
9395	-749	-3708	
6445	1342	-11725	
5880	524	-8059	
5122	7096	-13906	
3151	-221	-2575	
4998	5585	-12971	
12734	-4682	-2411	
8393	88	-4025	
3964	44	-3459	
162	-197	-4359	
5740	792	-949	
10695	121	-18005	
7340	6423	-12717	
7078	5395	-10300	
7296	7521	-19110	
12801	-3332	-3465	
6500	545	-6757	
3124	144	-1055	
9293	1731	-6735	
12421	1261	-29377	
6938	3441	-15933	
6425	5981	-11138	
6586	404	-7727	
5253	3809	-14786	
6223	-157	-3368	
5653	1519	-388	
8418	7550	-8871	
12731	-701	-5348	
4341	3768	-6368	
6721	165	-8500	
4906	7019	-13552	
4433	1512	-11747	
9395	-749	-3708	
8673	9819	-14438	
8622	6461	-9578	
6202	-317	-3348	
6223	-157	-3368	
8498	3877	-6441	
5609	-421	-2260	
4559	-165	-7798	
145	-157	-3735	
6040	-551	-2011	
34	-2	-1909	
8542	804	-9964	
13044	1253	-10753	
3964	44	-3459	
10306	2221	-19434	
10136	446	-11427	
6510	140	-6843	
11507	7084	-37154	
14313	17	-7590	
8054	13469	-13253	
9008	1686	-12894	
3681	-24	-1661	
13254	6022	-8595	
12901	-1709	-9298	
7352	1783	-12374	
10073	-277	326	
6751	1316	-10465	
6128	-166	-3570	
10151	-1117	-3655	
12736	2808	-32797	
10269	-646	-6546	
10413	1132	-15471	
13536	10993	-17839	
10584	7149	-20302	
6937	6238	-12227	
8834	8119	-12529	
13395	8859	-13390	
12421	1261	-29377	
13987	-1528	-4045	
6128	-166	-3570	
9336	-741	-3655	
10269	-646	-6546	
5745	387	-5698	
13080	511	-9394	
5969	6467	-16620	
10651	-486	-6509	
10720	7964	-18719	
3640	-897	-1818	
5812	1455	-6676	
8328	-603	-3571	
5979	994	-8450	
13897	-1921	-2431	
6198	-163	-3459	
3177	2964	-7373	
3707	10154	-8928	
4906	7019	-13552	
13500	11267	-12408	
8163	7865	-25699	
13987	-1528	-4045	
7142	8876	-17187	
8612	721	-8738	
11046	568	-18513	
9279	-663	-3786	
3994	14718	-11114	
3515	467	-5231	
10258	306	-13725	
5898	-1103	-5512	
7056	5496	-16117	
2836	257	-3294	
10301	4096	-1846	
12402	8483	-12015	
6394	1263	-10694	
2836	257	-3294	
3660	6287	-8206	
9128	9355	-15277	
6216	-150	-3373	
12914	-1115	-6363	
3732	-37	-3321	
10531	659	-16761	
9279	-663	-3786	
12251	2779	-32579	
7056	5496	-16117	
3985	384	-3590	
2224	7845	-956	
9336	-741	-3655	
8617	6806	-8926	
5408	6599	-16421	
6207	-111	-3474	
3515	467	-5231	
3515	467	-5231	
5941	1649	-11002	
9901	1666	-12835	
9395	-191	-6605	
3515	467	-5231	
7652	2652	-17143	
7245	1718	-11857	
8210	8011	-7933	
4130	5058	-10175	
4506	4250	-6423	
10730	1324	-17039	
6179	-595	-1896	
9280	-1171	-2165	
12839	5008	-11045	
7230	7491	-16873	
11297	-399	-17415	
6290	-87	-3566	
3200	2880	-7497	
5846	-473	-2241	
8571	6471	-8869	
12922	79	-7867	
14310	-159	-10747	
6128	-166	-3570	
3515	467	-5231	
7056	5496	-16117	
3472	-101	-2614	
12914	-883	-6770	
6650	859	-13643	
8673	9819	-14438	
5909	914	-6686	
11932	3639	-26232	
8582	6684	-9963	
9834	-420	-11026	
9279	-663	-3786	
9886	2061	-10590	
9097	-1719	-690	
9279	-663	-3786	
12027	2446	-28364	
2230	6331	-4113	
5684	-150	-3599	
8348	6751	-24852	
8838	11708	-15269	
5547	-234	-1857	
3608	-645	-1696	
11971	961	-22105	
10492	8636	-17112	
6107	-498	-1969	
13345	6792	-19219	
6223	-157	-3368	
13261	9882	-19122	
10168	2268	-16115	
6216	-150	-3373	
8680	8680	-12929	
7084	5951	-12579	
5122	7096	-13906	
12165	199	-24094	
10746	1249	-15904	
6898	6272	-15090	
5087	6860	-14167	
8599	1326	-6365	
6177	5216	-16755	
7353	9463	-17253	
5684	-150	-3599	
6742	1227	-10506	
12725	6865	-14421	
10269	-646	-6546	
7407	1444	-13061	
12806	-3359	-3462	
9336	-741	-3655	
13044	6061	-13294	
7428	2890	-12856	
6679	6324	-17126	
10348	346	-12336	
5870	741	-6967	
12776	98	-4585	
12806	-3359	-3462	
7021	9481	-16500	
6284	5151	-8255	
6175	-593	-2079	
12801	-3332	-3465	
3515	467	-5231	
11158	8732	-21274	
11304	9775	-19872	
5542	-535	-1885	
7204	6765	-12023	
6207	-111	-3474	
6214	-225	-3358	
3337	5001	-6949	
10393	2452	-16925	
12484	10283	-38634	
2802	1995	-6186	
7002	-38	-10237	
12801	-3332	-3465	
6072	5031	-16906	
4906	7019	-13552	
6624	269	-7951	
9963	11334	-16845	
5952	-1169	-412	
10393	2452	-16925	
11098	2287	-32322	
9835	-1801	-7667	
3964	44	-3459	
10393	2452	-16925	
9336	-741	-3655	
9279	-663	-3786	
6593	2843	-12713	
7137	10040	-16304	
8310	-1010	-1872	
9624	-179	-9023	
12787	10039	-16943	
6751	1316	-10465	
8372	273	-3509	
8570	7486	-9770	
6207	-111	-3474	
6839	1230	-10435	
8070	8759	-19133	
4444	3726	-11145	
2472	2998	-4443	
7043	5683	-16059	
12734	-709	-5354	
6128	-166	-3570	
9765	2648	-11748	
6207	-111	-3474	
10741	3266	-19311	
2261	686	-3261	
8673	9819	-14438	
6772	245	-10015	
13367	15095	-10579	
8479	11459	-14735	
5565	-606	-1905	
9981	19463	-16010	
3940	4519	-9257	
7322	907	-12680	
12794	-3282	-3531	
13084	8476	-36532	
9279	-663	-3786	
5684	-150	-3599	
7497	13583	-16187	
4264	329	-6220	
6010	5185	-15212	
3682	4059	-8343	
5684	-150	-3599	
4906	7019	-13552	
9279	-663	-3786	
7122	1724	-11768	
10786	4163	-14740	
10269	-646	-6546	
8787	7655	-26178	
9985	354	-9964	
13170	6022	-14952	
3515	467	-5231	
5901	15534	-16392	
11494	9833	-20530	
9953	-1530	226	
5581	-479	-1863	
5929	-113	753	
9531	69	-5715	
5042	3425	-12468	
6191	5772	-15393	
7052	6145	-13660	
7183	10483	-15846	
12801	-3332	-3465	
5885	-70	1618	
9835	2969	-8630	
10657	2964	-8571	
9636	-49	-7088	
12944	350	-8283	
6810	170	-9424	
5684	-150	-3599	
5977	1826	-13916	
3359	-266	-3057	
10269	-646	-6546	
8673	9819	-14438	
8937	14227	-13747	
9336	-741	-3655	
6207	-111	-3474	
5921	-816	-1522	
8372	273	-3509	
3964	44	-3459	
13360	7415	-13965	
12806	-3359	-3462	
12319	9513	-34045	
8582	6684	-9963	
12907	4540	-13230	
10341	217	-14186	
1962	-685	-865	
11122	6004	-18372	
9570	-189	-6809	
9336	-741	-3655	
7957	14681	-17483	
9973	-1394	1065	
7463	8939	-26498	
7287	10188	-16366	
2261	686	-3261	
8582	6684	-9963	
5535	2939	5674	
5694	9268	-14368	
13320	5681	-13136	
13090	2624	-9311	
6128	-166	-3570	
6235	-71	-3447	
11330	3866	-19201	
6186	1784	-8821	
12800	-3193	-3569	
11676	891	-19540	
13547	6651	-14831	
7389	8932	-16902	
6677	5377	-13390	
10457	3681	-12558	
4906	7019	-13552	
10269	-646	-6546	
10211	397	-15420	
7148	3073	-12976	
10929	2400	-21412	
8372	273	-3509	
10086	3586	-16586	
11825	231	-21397	
6216	-150	-3373	
8719	10108	-14340	
5682	-155	-3595	
5915	-702	392	
9281	-1176	-2187	
3954	-145	-1125	
6751	1316	-10465	
7886	9527	-7920	
6016	-298	-1589	
9913	8247	-35139	
12806	-3359	-3462	
8521	5314	-8000	
12907	-1240	-9150	
6751	1316	-10465	
6750	2806	-8078	
9279	-663	-3786	
9173	-1712	-689	
12800	-3193	-3569	
12153	219	-24069	
6851	1440	-10770	
7056	5496	-16117	
5589	-378	-689	
5122	7096	-13906	
5122	7096	-13906	
9954	492	3574	
6216	-150	-3373	
2651	-496	-1563	
10379	188	-18354	
9163	-1854	474	
5684	-150	-3599	
3642	617	-3177	
6751	1316	-10465	
10737	7893	-18766	
9782	2304	-13112	
9854	256	-8682	
10112	-1092	-6268	
9323	8755	-423	
3964	44	-3459	
3515	467	-5231	
10269	-646	-6546	
11510	209	-18604	
6331	931	-6140	
3628	-999	-625	
2261	686	-3261	
3964	44	-3459	
10344	689	-12883	
8506	7433	-9689	
5684	-150	-3599	
12800	-3193	-3569	
7279	5039	-17256	
7013	6571	-20378	
10557	4702	-18193	
2730	3113	-6976	
10496	10672	-11831	
10833	6492	-14056	
9392	-108	-6640	
9279	-663	-3786	
6488	159	-6630	
3964	44	-3459	
4548	-477	-8160	
8582	6684	-9963	
5932	5520	-16130	
4729	889	-9107	
7432	9220	-17754	
9538	79	-9197	
5122	7096	-13906	
7185	7068	-15912	
6989	56	-10181	
4521	4894	-7507	
12979	6462	-14564	
5517	-597	424	
5684	-150	-3599	
7482	4518	-23649	
8808	6661	-11029	
4906	7019	-13552	
6896	-11	-9834	
13987	-1528	-4045	
9466	-640	-3649	
13353	4933	-12610	
4311	2273	-7348	
9088	-1895	405	
5539	-996	2223	
5122	7096	-13906	
9336	-741	-3655	
5684	-150	-3599	
5749	523	-5984	
12983	-79	-9497	
5906	-1244	-1255	
12582	8739	-13331	
8661	8727	-13294	
2836	257	-3294	
6801	57	-9457	
13025	2392	-9612	
5502	-934	-373	
10090	273	-11721	
3732	-37	-3321	
3964	44	-3459	
3964	44	-3459	
8740	6637	-10393	
8749	5969	-244	
12728	-4367	-1968	
8756	8281	-27227	
12800	-3193	-3569	
10269	-646	-6546	
10347	3458	-17487	
6751	1316	-10465	
6504	1290	-9802	
8582	6684	-9963	
6207	-111	-3474	
12003	-923	-24939	
6016	9394	-21258	
9281	-1176	-2187	
10647	1811	-17918	
12244	-1135	1242	
12974	59	-8982	
3887	4547	-9257	
6614	1832	-10000	
3964	44	-3459	
8150	10688	-11529	
10160	716	-12448	
8752	3215	-5876	
9336	-741	-3655	
10269	-646	-6546	
8661	8727	-13294	
3964	44	-3459	
9810	3378	-17443	
9309	-1029	-2257	
4984	7118	-13843	
9955	-1180	-4053	
7101	8444	-16309	
4940	7188	-13833	
7348	10219	-23210	
5903	-530	3697	
9805	-1853	-732	
6774	2266	-11973	
10901	621	-18340	
10269	-646	-6546	
9336	-741	-3655	
5618	-536	-1909	
6207	-111	-3474	
3122	-793	4219	
10393	2452	-16925	
8697	8906	-13230	
10354	1385	-14834	
5734	5755	-14339	
9595	7282	-13571	
6202	4127	-16279	
8673	9819	-14438	
12614	-4885	-5517	
3178	3407	-7327	
6751	1316	-10465	
5422	-15	-5223	
3177	2964	-7373	
10448	309	-14158	
12806	-3359	-3462	
7679	4870	-14220	
10323	7897	-17527	
10151	-1117	-3655	
3823	1086	-5015	
6751	1316	-10465	
2263	696	-3300	
8661	8727	-13294	
10145	-1110	-3618	
11087	2970	-18770	
6106	4589	-16463	
6920	6944	-11049	
9700	10346	6822	
8927	5985	-3624	
6304	3078	-10806	
7512	8182	-18425	
12801	-3332	-3465	
9180	-1038	-1832	
13152	4618	-11800	
10393	2452	-16925	
6722	2392	-10140	
9751	-2372	-4550	
6216	-150	-3373	
10713	9529	-20107	
6207	-111	-3474	
11527	6006	-24167	
7093	4697	-18333	
8751	10438	-32054	
10269	-646	-6546	
7012	8105	-16656	
3639	4122	-8948	
12746	764	-6749	
5812	1455	-6676	
3287	1770	-9146	
9059	8370	-13835	
10269	-646	-6546	
9945	-1476	-486	
7353	9463	-17253	
6695	656	-7546	
1445	6692	-507	
6729	1691	-9834	
6276	-290	-4153	
9851	3976	-18419	
5192	5619	-15837	
10732	2323	-17838	
6723	1719	-12580	
5684	-150	-3599	
2862	8943	-7471	
12940	-399	-6743	
8372	273	-3509	
5526	285	-758	
10530	3704	-6033	
5954	1154	-7904	
6047	3181	-8134	
3168	-315	-1505	
8479	3687	-6743	
9952	1545	-11046	
12592	-816	-6029	
5801	6158	-19775	
8372	273	-3509	
10341	217	-14186	
11046	10045	-18704	
9281	-1176	-2187	
6207	-111	-3474	
9279	-663	-3786	
9280	-1171	-2165	
6702	602	-7939	
10101	-1054	-3643	
9176	-1349	-3410	
9279	-663	-3786	
8328	-603	-3571	
13238	8189	-14782	
3509	1741	-9473	
12495	2967	-3916	
9336	-741	-3655	
13019	1694	-9464	
5616	-530	-1888	
5958	-1166	-463	
13762	7570	-43827	
5924	-765	-1183	
9279	-663	-3786	
12801	-3332	-3465	
10346	185	-14211	
10393	2452	-16925	
3263	4754	-7165	
6128	-166	-3570	
12801	-3332	-3465	
7494	8092	-17420	
10557	4702	-18193	
10386	103	-13808	
6696	4777	-13087	
8673	5288	-9231	
13624	7991	-16556	
12799	-3442	-3432	
8673	9819	-14438	
6667	187	-8210	
12769	3067	-9033	
5966	3617	-9872	
12737	-4443	-1912	
15155	2573	-25433	
12015	1898	-27153	
8220	7440	-6445	
6128	-166	-3570	
12643	-4253	-1022	
9336	-741	-3655	
10934	-62	-12648	
8595	11860	-14213	
13254	2629	-11349	
5701	4918	69	
6489	1637	-11308	
5684	-150	-3599	
10244	1586	-15344	
5197	3873	-14775	
12974	71	-7911	
3468	-135	-1320	
5684	-150	-3599	
13987	-1528	-4045	
4080	3403	-9552	
10393	2452	-16925	
8069	7968	-25691	
8664	6701	-10227	
3964	44	-3459	
5958	2431	-6934	
8673	9819	-14438	
7142	6796	-11861	
13184	7767	-7917	
10091	-475	-2995	
5938	319	-3680	
5203	7661	-14491	
6751	1316	-10465	
6836	68	-10470	
10555	4006	-17724	
13352	7387	-12148	
9349	-96	-6906	
4278	355	-6202	
4596	11143	-12991	
13148	7107	-13030	
7056	5496	-16117	
9336	-741	-3655	
3103	-834	132	
8328	-603	-3571	
10944	134	-11837	
10500	532	-14047	
9076	-1742	-1433	
6319	108	-3543	
13091	8285	-16210	
5122	7096	-13906	
4264	329	-6220	
13943	-1795	-3307	
12800	-3193	-3569	
8493	9809	-12673	
6207	-111	-3474	
8714	8379	-27048	
10393	2452	-16925	
12574	998	-4810	
8487	8974	-11463	
2914	5449	-6279	
9503	10298	-32066	
9173	-1712	-689	
3701	6227	-7913	
3627	-421	-5605	
13025	2392	-9612	
7230	9352	-17473	
8328	-603	-3571	
11466	1351	-14736	
13297	1093	-32163	
12741	-4392	-2031	
8525	12715	-15239	
5684	-150	-3599	
10400	2787	-12561	
6975	4740	-11463	
10654	1021	-16457	
10762	10844	-16784	
5223	6299	-12520	
3847	-696	-314	
10423	9127	-18475	
5122	7096	-13906	
9198	-1511	558	
6216	-150	-3373	
13194	6639	-15884	
13199	5359	-12161	
7979	7074	-23941	
9403	2387	-16277	
7232	8576	-16747	
6974	4236	-10281	
7715	6642	-14521	
2261	686	-3261	
8313	-973	-1879	
12985	-876	-7751	
6154	6225	-16285	
6581	2194	-11479	
9964	159	-10002	
8673	9819	-14438	
9782	2192	-12789	
5747	61	-3531	
9279	-663	-3786	
4914	6915	-14567	
9482	4823	-6197	
8272	8730	-19851	
5730	851	-7920	
8595	6547	-8679	
10529	-625	-16809	
4333	4060	-8781	
13131	7466	-13690	
12954	1928	-9820	
13326	8399	-15628	
13557	7884	-15662	
6216	-150	-3373	
3515	467	-5231	
13173	6783	-34816	
13221	4098	-11996	
8869	6839	-13006	
7094	6155	-11988	
12950	269	-8288	
8507	429	-8864	
6600	2875	-9554	
6727	3698	-15578	
8316	-968	-1887	
11464	191	-18713	
8372	273	-3509	
5966	1022	-8441	
10763	5811	-17901	
13370	9390	-16573	
7320	8677	-17517	
9583	1617	-6568	
12855	2166	-10699	
10393	2452	-16925	
13403	3950	-13192	
9336	-741	-3655	
3515	467	-5231	
5922	1321	-7333	
3126	998	-8460	
12806	-3359	-3462	
3877	9244	-10813	
10269	-646	-6546	
13686	11274	-35790	
12737	-4443	-1912	
9477	250	-9835	
3515	467	-5231	
3143	-442	-2595	
9017	11034	-16471	
11001	1880	-19841	
2261	686	-3261	
47	252	-2103	
6093	-784	-3347	
13154	3160	-10495	
10471	973	-13193	
141	-153	-3789	
9420	1440	-3239	
8533	11379	-14399	
5886	1498	-10145	
12800	-3193	-3569	
13042	8468	-17301	
6128	-166	-3570	
6806	188	-9412	
6497	2715	-11352	
12941	780	-8440	
3515	467	-5231	
13987	-1528	-4045	
8372	273	-3509	
9129	-1862	-708	
12743	-4492	-1033	
12746	222	-6496	
11515	1549	-17900	
6836	3492	-11618	
8505	8213	-10819	
11759	552	-20461	
8673	9819	-14438	
9885	-1179	-2976	
4906	7019	-13552	
6840	-573	-10814	
8564	8178	-10982	
8553	7473	-10745	
3515	467	-5231	
1949	-795	-1898	
9921	248	-10281	
6793	1381	-10401	
13163	1831	-10161	
7109	8461	-16949	
8258	7575	-7655	
6133	4500	-10429	
7451	7338	-19495	
8735	1141	-9617	
7192	7558	-16851	
7235	6391	-11771	
14444	1005	-8351	
8328	-603	-3571	
9142	-1134	-2255	
6803	207	-9399	
11157	1474	-19578	
10269	-646	-6546	
5556	6165	-15621	
8610	6845	-9824	
5874	-506	-1561	
7351	5990	-22951	
8298	10556	-12139	
10393	2452	-16925	
13092	7607	-15517	
6128	-166	-3570	
10142	282	-12022	
10393	2452	-16925	
7155	7872	-19692	
8591	3069	-8994	
8660	7555	-10877	
5122	7096	-13906	
6016	553	655	
9279	-663	-3786	
6269	1415	-9949	
10635	4262	-17922	
9142	-1131	-2233	
8372	273	-3509	
10659	1770	-17954	
12097	4554	-21446	
12562	2909	-32165	
9848	-36	-3792	
12757	9521	-34416	
7475	8241	-17213	
7056	5496	-16117	
5271	5948	-15947	
14883	357	-20794	
6677	6571	-20736	
12800	-3193	-3569	
6198	1459	-9736	
8375	224	-3534	
6552	455	-7419	
8643	10998	-13133	
8974	3450	4303	
9746	675	-6096	
6983	5051	-16222	
4707	6294	-11997	
10411	1705	-18700	
9212	-1180	-2187	
10193	4693	-16833	
6282	560	-10773	
12801	-3332	-3465	
7051	3320	-8924	
6815	3277	-15617	
6375	697	-6830	
10325	-36	-14145	
13131	7466	-13690	
7355	8807	-11743	
9838	11228	-6644	
11237	-1567	-23068	
12800	-3193	-3569	
6464	6929	-17421	
6782	1666	-10273	
5911	-819	-3653	
13397	10275	-17497	
10834	3960	-12990	
10555	2400	-17610	
9336	-741	-3655	
3377	1127	1982	
8698	8038	-10722	
8619	13206	-15098	
1967	-574	88	
13987	-1528	-4045	
10881	9113	-18321	
6269	1415	-9949	
5702	1949	-3242	
2351	933	-2863	
8754	11087	-15419	
6675	1673	-12701	
5879	62	1433	
8661	8727	-13294	
8578	548	-8850	
9031	-1975	-177	
10719	8884	-19626	
12900	9304	-16287	
11821	9272	-38817	
8685	7734	-10617	
9930	128	-10653	
8661	8727	-13294	
7132	1850	-11855	
9336	-741	-3655	
14200	-691	-8870	
10269	-646	-6546	
9355	9749	-1641	
7315	9519	-17234	
9690	-2353	-10956	
3515	467	-5231	
9769	90	-7917	
12885	1482	-8755	
6223	-157	-3368	
14198	12189	-19354	
8582	6684	-9963	
8661	8727	-13294	
8411	3053	-6302	
12845	1065	-5955	
9336	-741	-3655	
9727	637	-8608	
12138	1071	-25232	
6509	1033	-6550	
6681	573	-8495	
8622	11399	-14701	
10269	-646	-6546	
14002	-1368	-1858	
3513	4455	2991	
40	-2	-2104	
9768	-3	-8433	
6898	-53	-9320	
6356	2081	-9280	
9061	-1923	1456	
7076	5987	-12115	
4906	7019	-13552	
5122	7096	-13906	
13348	8224	-29463	
2774	4925	-7682	
9834	-2045	-2642	
6361	14	-3169	
9753	-877	-2032	
2836	257	-3294	
5684	-150	-3599	
5373	8150	-14660	
7479	5535	-17341	
7056	5496	-16117	
8630	581	-7992	
7011	4599	-10717	
12904	-1393	-6369	
5808	596	-6710	
8724	5881	-28203	
5197	3873	-14775	
5122	7096	-13906	
6223	-157	-3368	
9336	-741	-3655	
10871	7022	-21337	
5793	4150	3637	
9279	-663	-3786	
10229	642	3328	
10713	1882	-17961	
10269	-646	-6546	
10228	16252	-1626	
6279	357	-7790	
12501	11037	-22412	
4906	7019	-13552	
10912	7033	-14806	
12839	5008	-11045	
10520	8156	-19559	
8567	5465	-8026	
10269	-646	-6546	
8671	10070	-14029	
8372	273	-3509	
8372	273	-3509	
12464	-653	-28760	
12916	-531	-6979	
6919	2105	-13753	
13082	5410	-13177	
10269	-646	-6546	
12806	-3359	-3462	
7746	7625	-18945	
10291	268	-13315	
8797	8738	-32792	
10393	2452	-16925	
12916	-531	-6979	
10869	780	-20624	
7415	7860	-18182	
12375	6043	-32568	
8752	1617	-10358	
8582	6684	-9963	
8673	9819	-14438	
6213	4253	-9503	
9972	428	-12868	
8666	836	-11412	
35	-2	-1844	
4323	2009	-7574	
9279	-663	-3786	
3104	-835	133	
8893	6646	-11691	
3515	467	-5231	
6559	507	-7526	
11620	10223	-20974	
6740	6776	-10414	
6380	9025	-17179	
